Шал,Тагт,Ашиглалтанд орсон он,Гараж,Цонх,Барилгын давхар,Хаалга,Талбай,Хэдэн давхарт,Лизинг,Дүүрэг,Цонхны тоо,Байршил,Зарын дугаар: ,Огноо,Зарын гарчиг,Үнэ,Байрлал,Хэрэглэгчийн нэр,Хэрэглэгчийн дугаар,Үзсэн,Зарын тайлбар
Паркет,Тагтгүй,2015,Байхгүй,Вакум,10,Бүргэд,25.0,1,Лизинггүй,Баянгол,2,"3, 4 хороолол",3898683,Нийтэлсэн: 2020-04-13 22:54,Ub palace xoid uulzwar 1 uruu bair,50000000.0,Улаанбаатар,Khulug,260997,120,1
Паркет,1 тагттай,2012,Байхгүй,Вакум,6,Бүргэд,32.0 м²,1,Лизинггүй,Баянгол,2,"3, 4 хороолол",3650194,Нийтэлсэн: 2020-04-13 22:56,Гэмтлийн эмнэлэгийн хажууд 1 өрөө байр,50000000.0,Улаанбаатар,Remax agent Erdenee,776903,141,1
Цемент,1 тагттай,1996,Байхгүй,Мод,5,Бүргэд,34.0 м²,1,Лизинггүй,Сонгино Хайрхан,3,Орбит,3898609,Нийтэлсэн: 2020-04-13 23:04,Шинэ цэргийн хотхон 1 өрөө,39000000.0,Улаанбаатар,ГГ,1352751,165,1
Паркет,1 тагттай,2012,Байхгүй,Вакум,16,Бүргэд,26.3 м²,11,Лизинггүй,Сүхбаатар,1,Бусад,3760102,Нийтэлсэн: 2020-04-13 23:37,Замын цагдаагийн зүүн талд үйлдвэрчин хотхон,52500000.0,Улаанбаатар,Энхгэрэл,911405,220,2
Паркет,1 тагттай,2008,Байхгүй,Вакум,12,Бүргэд,36.0 м²,12,Банкны лизингтэй,Баянгол,1,10-р хороолол,3898771,Нийтэлсэн: 2020-04-13 23:28,10-r horoolol 1 uruu bair,55000000.0,Улаанбаатар,Зоогий,1185045,980,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,16,Бүргэд,30.0 м²,15,Лизинггүй,Баянгол,2,10-р хороолол,3886759,Нийтэлсэн: 2020-04-10 13:38,10р хороолол годен парк 1 өрөө байр,49000000.0,Улаанбаатар,Дээгий,315366,268,1
Паркет,1 тагттай,2020,Байхгүй,Төмөр вакум,10,Бүргэд,27.3 м²,3,Лизинггүй,Баянзүрх,2,100 айл,3836161,Нийтэлсэн: 2020-04-10 13:55,"100айлд 27,3мкв 1 өрөө байр",1700000.0,Улаанбаатар,NSN,214749,128,3
Паркет,Тагтгүй,2019,Байхгүй,Вакум,6,Бүргэд,30.0 м²,1,Хувь лизингтэй,Сонгино Хайрхан,2,Толгойт,3458132,Нийтэлсэн: 2020-04-10 13:11,1 өрөө 30м2 байр,1300000.0,Улаанбаатар,Бадмаа,605802,122,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,13,Бүргэд,36.2 м²,7,Лизинггүй,Баянзүрх,1,15-р хороолол,3862034,Нийтэлсэн: 2020-04-10 13:41,1 өрөө байр,57000000.0,Улаанбаатар,Амгаа,28317,336,1
Паркет,1 тагттай,2011,Байхгүй,Вакум,12,Бүргэд,40.33 м²,2,Лизинггүй,Баянгол,2,"3, 4 хороолол",3763330,Нийтэлсэн: 2020-04-10 14:10,Модны 2т гал тогоо тусдаа 1өрөө 40м2,66000000.0,Улаанбаатар,уртнасан,18855,3954,1
Мод,Тагтгүй,2011,Байхгүй,Мод,9,Төмөр вакум,32.0 м²,3,Банкны лизингтэй,Хан-Уул,1,Хурд,3887166,Нийтэлсэн: 2020-04-10 15:10,1 oroo bair,67000000.0,Улаанбаатар,Дэмбээ,1213267,244,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,7,Бүргэд,31.0 м²,3,Лизинггүй,Сонгино Хайрхан,2,Орбит,3887891,Нийтэлсэн: 2020-04-10 17:46,1 өрөө 31м2 байр,45000000.0,Улаанбаатар,hishig,476089,196,1
Паркет,1 тагттай,2020,Байхгүй,Төмөр вакум,12,Бүргэд,33.0 м²,11,Хувь лизингтэй,Хан-Уул,2,Нисэх,3692242,Нийтэлсэн: 2020-04-10 15:46,Нисэхэд 1өрөө байр 33м2,1500000.0,Улаанбаатар,Батаа,175707,345,1
Паркет,Тагтгүй,2008,Байхгүй,Вакум,6,Төмөр,20.0 м²,2,Лизинггүй,Хан-Уул,1,Viva city,3567790,Нийтэлсэн: 2020-04-10 16:04,Viva city д 1 өрөө байр,42000000.0,Улаанбаатар,Uuree,629062,293,1
Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,31.0 м²,12,Лизинггүй,Сүхбаатар,2,11-р хороолол,3677695,Нийтэлсэн: 2020-04-10 18:24,11-р хороололд 1 өрөө байр 31м2,55000000.0,Улаанбаатар,Отгонжаргал,237960,1853,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,29.37 м²,7,Лизинггүй,Баянзүрх,2,16-р хороолол,3887882,Нийтэлсэн: 2020-04-10 17:46,1 uruu 29м2 bair,44000000.0,Улаанбаатар,toyota,79489,310,1
Паркет,Тагтгүй,2013,Байгаа,Вакум,9,Бүргэд,42.84 м²,8,Лизинггүй,Баянгол,2,"3, 4 хороолол",3887322,Нийтэлсэн: 2020-04-10 18:17,Бичилд 1 өрөө байр 42.84м2,60000000.0,Улаанбаатар,Nomun,1291605,102,4
Паркет,1 тагттай,1989,Байхгүй,Вакум,9,Бүргэд,38.0 м²,2,Лизинггүй,Баянгол,2,"3, 4 хороолол",3832388,Нийтэлсэн: 2020-04-10 18:02,Гал тогоо тусдаа 1 өрөө байр 38м2,66000000.0,Улаанбаатар,mj,818102,187,1
Паркет,1 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,30.1 м²,13,Лизинггүй,Баянгол,1,"3, 4 хороолол",3888383,Нийтэлсэн: 2020-04-10 20:12,"3,4-р хорооллын эцэст 1 өрөө 30.1м2",53000000.0,Улаанбаатар,Шинэ Хороолол,1528454,144,1
Паркет,1 тагттай,2012,Байхгүй,Вакум,5,Төмөр,33.0 м²,5,Лизинггүй,Сонгино Хайрхан,1,5 шар,3888482,Нийтэлсэн: 2020-04-10 20:55,5 shard bairlaltai up town villad 1 uruu bair 33m2,48000000.0,Улаанбаатар,Daagii,200985,140,7
Паркет,1 тагттай,2014,Байхгүй,Вакум,10,Бүргэд,28.0 м²,10,Лизинггүй,Баянзүрх,2,Бусад,3888593,Нийтэлсэн: 2020-04-10 21:38,Жуков худалдааны төвийн ард 1 өрөө байр 28м2,55000000.0,Улаанбаатар,Цэцэгээ,1490799,259,2
Паркет,1 тагттай,1998,Байхгүй,Вакум,9,Бүргэд,18.0 м²,1,Лизинггүй,Сонгино Хайрхан,2,21-р хороолол,3888636,Нийтэлсэн: 2020-04-10 21:56,Gal togoo tusdaa 1 uruu,65000000.0,Улаанбаатар,Sati,35983,188,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,5,Бүргэд,31.0 м²,3,Лизинггүй,Баянгол,1,"3, 4 хороолол",3888844,Нийтэлсэн: 2020-04-11 08:23,1 uruu bair 31m2,50000000.0,Улаанбаатар,daria,848911,335,1
Паркет,1 тагттай,2016,Байхгүй,Вакум,6,Бүргэд,25.0 м²,5,Лизинггүй,Хан-Уул,2,Бусад,3889024,Нийтэлсэн: 2020-04-11 08:01,Худ-т 1 өрөө байр 25м2,1300000.0,Улаанбаатар,Намка,316001,264,2
Паркет,1 тагттай,2014,Байхгүй,Вакум,5,Төмөр,49.0,2,Лизинггүй,Баянзүрх,2,Бусад,3889134,Нийтэлсэн: 2020-04-11 09:34,Сансар мт колонкын арагшаа 1өрөө 49м2,70000000.0,Улаанбаатар,Сансарт,1529309,46,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,24.0 м²,5,Лизинггүй,Баянзүрх,1,13-р хороолол,3888912,Нийтэлсэн: 2020-04-11 08:09,13 хороололд 1өрөө 24м2,48000000.0,Улаанбаатар,muugii,191916,302,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,4,Бүргэд,34.0,4,Лизинггүй,Баянзүрх,1,Сансар,3889107,Нийтэлсэн: 2020-04-11 09:19,1өрөө байр,65000000.0,Улаанбаатар,Чимгээ,751821,49,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,14,Бүргэд,32.0,12,Лизинггүй,Баянгол,2,10-р хороолол,3889443,Нийтэлсэн: 2020-04-11 10:56,1 өрөө байр,50000000.0,Улаанбаатар,Нэргүй,1192247,127,1
Паркет,Тагтгүй,2010,Байхгүй,Вакум,9,Бүргэд,35.6 м²,3,Лизинггүй,Хан-Уул,1,Хурд,3889414,Нийтэлсэн: 2020-04-11 10:52,Хурд рапидад 1 өрөө байр 35.6м2,75000000.0,Улаанбаатар,Батсүрэн,1529418,250,3
Паркет,Тагтгүй,2018,Байхгүй,Вакум,6,Бүргэд,30.0 м²,2,Лизинггүй,Сонгино Хайрхан,2,Орбит,3889238,Нийтэлсэн: 2020-04-11 10:03,1 өрөө байр 30m2,1350000.0,Улаанбаатар,Өлзийням,654131,174,6
Паркет,1 тагттай,2010,Байхгүй,Вакум,14,Бүргэд,32.0,12,Лизинггүй,Баянгол,2,10-р хороолол,3889458,Нийтэлсэн: 2020-04-11 11:03,Голден парк хотхонд 1 өрөө байр 32м2,50000000.0,Улаанбаатар,Нэргүй,1192247,58,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,10,Бүргэд,35.0,5,Лизинггүй,Хан-Уул,2,Яармаг,3889510,Нийтэлсэн: 2020-04-11 11:13,Яармаг 1 өрөө байр 35м2,1800000.0,Улаанбаатар,apartment,1538387,72,1
Паркет,1 тагттай,2000,Байхгүй,Вакум,9,Бүргэд,36.0 м²,6,Лизинггүй,Баянгол,3,"3, 4 хороолол",3889730,Нийтэлсэн: 2020-04-11 12:04,Хороололд гал тогоо тусдаа 1 өрөө байр,62000000.0,Улаанбаатар,PRIME LLC,618264,138,1
Паркет,1 тагттай,2001,Байхгүй,Вакум,7,Бүргэд,37.36 м²,2,Хувь лизингтэй,Баянзүрх,2,15-р хороолол,3889804,Нийтэлсэн: 2020-04-11 12:31,Бзд 15 хороолол жуковд тарвалин хотгоны урд банкны 42 байранд,59800000.0,Улаанбаатар,Од-Гэрэл,176110,139,5
Плита,Тагтгүй,1998,Байхгүй,Вакум,6,Бүргэд,50.0 м²,1,Банкны лизингтэй,Сонгино Хайрхан,2,21-р хороолол,3545236,Нийтэлсэн: 2020-04-11 13:06,Орчлон хороололд 1 өрөө 50м.кв,34500000.0,Улаанбаатар,Bayar,23791,251,1
Паркет,1 тагттай,2013,Байхгүй,Вакум,12,Бүргэд,42.0 м²,8,Лизинггүй,Баянзүрх,2,16-р хороолол,3822075,Нийтэлсэн: 2020-04-11 13:59,1 өрөө байр 42m2,1590000.0,Улаанбаатар,өлзий,107278,114,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,13,Бүргэд,32.0 м²,10,Лизинггүй,Баянзүрх,1,15-р хороолол,3890114,Нийтэлсэн: 2020-04-11 13:43,1 өрөө 32m2 байр,53000000.0,Улаанбаатар,Duureg,1475886,190,1
Паркет,1 тагттай,2015,Байгаа,Вакум,5,Бүргэд,27.0,1,Лизинггүй,Баянзүрх,2,Офицер,3889997,Нийтэлсэн: 2020-04-11 13:32,1 өрөө 27м2 байр,49999999.0,Улаанбаатар,Цэнгэг,1529699,92,1
Чулуу,Тагтгүй,1991,Байхгүй,Вакум,2,Бүргэд,33.0 м²,2,Лизинггүй,Сонгино Хайрхан,2,1-р хороолол,3890449,Нийтэлсэн: 2020-04-11 15:14,1 uruu 33m2 bair,45000000.0,Улаанбаатар,Khuat,228618,566,1
Паркет,1 тагттай,2015,Байхгүй,Төмөр вакум,12,Төмөр,26.5 м²,4,Лизинггүй,Баянзүрх,1,Бусад,3890561,Нийтэлсэн: 2020-04-11 15:49,1 өрөө байр,53000000.0,Улаанбаатар,Nj,109899,225,3
Паркет,1 тагттай,2018,Байхгүй,Вакум,13,Бүргэд,32.0,10,Лизинггүй,Баянзүрх,1,15-р хороолол,3889844,Нийтэлсэн: 2020-04-11 16:50,Бзд тарвалин хотхонд 32м2 1 өрөө байр,50000000.0,Улаанбаатар,сүхбаатар,1453908,132,1
Паркет,1 тагттай,2008,Байхгүй,Вакум,12,Бүргэд,28.0,12,Лизинггүй,Баянзүрх,1,Офицер,3890831,Нийтэлсэн: 2020-04-11 17:08,1 өрөө,40000000.0,Улаанбаатар,Ariunaa,1505291,329,1
Паркет,Тагтгүй,2006,Байхгүй,Модон вакум,9,Бүргэд,43.5 м²,8,Лизинггүй,Сүхбаатар,2,Бусад,3890837,Нийтэлсэн: 2020-04-11 17:08,Хотын төвд 1 өрөө байр 43.5м2,78000000.0,Улаанбаатар,Ганбаатар,267392,137,2
Паркет,1 тагттай,2013,Байхгүй,Вакум,9,Бүргэд,30.0,3,Лизинггүй,Баянзүрх,2,Сансар,3890924,Нийтэлсэн: 2020-04-11 17:34,Сансарт 1 өрөө байр,47000000.0,Улаанбаатар,Дамчаабадгар,576568,282,1
Паркет,1 тагттай,2016,Байхгүй,Вакум,5,Мод,37.0 м²,2,Лизинггүй,Хан-Уул,2,Яармаг,3890960,Нийтэлсэн: 2020-04-11 17:44,Han-uul d urguu horoolol 1 uruu bair,65000000.0,Улаанбаатар,tuna,512413,121,1
Паркет,Тагтгүй,1988,Байхгүй,Вакум,5,Төмөр,18.0 м²,1,Лизинггүй,Хан-Уул,2,19-р хороолол,3891414,Нийтэлсэн: 2020-04-11 20:17,19iin uilchilgeenii tuviin hajuud 1 uruu bair,57000000.0,Улаанбаатар,chinbaa,1482423,341,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,15,Бүргэд,20.4 м²,15,Лизинггүй,Сонгино Хайрхан,1,5 шар,3891224,Нийтэлсэн: 2020-04-11 19:05,Залуус хороололд 1 өрөө байр 20.4м2,30000000.0,Улаанбаатар,gn,1431589,409,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,12,Бүргэд,29.54 м²,8,Лизинггүй,Хан-Уул,2,Нисэх,3891684,Нийтэлсэн: 2020-04-11 21:45,Нисэхэд 1 өрөө шинэ,48000000.0,Улаанбаатар,Мөөгий,15407,187,15
Паркет,1 тагттай,2019,Байхгүй,Вакум,9,Бүргэд,39.8 м²,8,Хувь лизингтэй,Баянзүрх,2,16-р хороолол,3891664,Нийтэлсэн: 2020-04-11 21:38,16-r horoolold 1 oroo bair,1700000.0,Улаанбаатар,sansariin klonk РЦНК,858746,208,1
Паркет,1 тагттай,1986,Байхгүй,Вакум,5,Бүргэд,18.0 м²,2,Лизинггүй,Баянгол,2,Төмөр зам,3891700,Нийтэлсэн: 2020-04-11 21:47,Төмөр замд гал тогоо тусдаа 1 өрөө,65000000.0,Улаанбаатар,Ариунаа,846962,220,1
Паркет,1 тагттай,1986,Байхгүй,Вакум,9,Төмөр,18.0 м²,9,Лизинггүй,Баянгол,2,"3, 4 хороолол",3891769,Нийтэлсэн: 2020-04-11 22:13,"Бгд ,номин их дэлгүүрийн ард байрлах 1 өрөө байр 18м2",60000000.0,Улаанбаатар,Гэрэлээ,422242,238,1
Паркет,1 тагттай,2020,Байхгүй,Вакум,16,Төмөр вакум,34.0 м²,3,Лизинггүй,Сүхбаатар,1,Дөлгөөн нуур,3891791,Нийтэлсэн: 2020-04-11 22:31,1 өрөө байр 34м2,65000000.0,Улаанбаатар,Bymaa,1530892,321,1
Паркет,Тагтгүй,2016,Байхгүй,Вакум,12,Бүргэд,34.3 м²,3,Лизинггүй,Хан-Уул,2,19-р хороолол,3892604,Нийтэлсэн: 2020-04-12 11:39,Худ-н 3-р хороо тэц-3 чанх ард зам дагуу 1 өрөө,57000000.0,Улаанбаатар,Орон сууц,1531574,111,1
Цемент,1 тагттай,2015,Байхгүй,Вакум,5,Бүргэд,35.17 м²,5,Лизинггүй,Багануур,2,Бусад,3892302,Нийтэлсэн: 2020-04-12 10:10,1 өрөө байр 35м2,30500000.0,Улаанбаатар,ариун,406053,268,1
Паркет,1 тагттай,2010,Байхгүй,Вакум,15,Бүргэд,30.0 м²,15,Лизинггүй,Баянгол,2,10-р хороолол,3892514,Нийтэлсэн: 2020-04-12 11:10,1 uruu bair,49000000.0,Улаанбаатар,Munkhtsetseg,5555,222,1
Паркет,1 тагттай,2015,Байхгүй,Вакум,13,Бүргэд,25.0 м²,8,Лизинггүй,Хан-Уул,2,19-р хороолол,3892979,Нийтэлсэн: 2020-04-12 13:22,Худ 1өрөө байр 25м2,50000000.0,Улаанбаатар,Zaya,408986,338,1
Паркет,1 тагттай,2014,Байхгүй,Вакум,12,Бүргэд,21.7 м²,4,Лизинггүй,Баянзүрх,1,14-р хороолол,3798555,Нийтэлсэн: 2020-04-12 14:31,Бзд 14 хороонд 1 өрөө байр 21.7м2,43500000.0,Улаанбаатар,Батзориг,567554,141,2
Паркет,1 тагттай,2013,Байхгүй,Вакум,15,Бүргэд,22.0 м²,14,Лизинггүй,Сонгино Хайрхан,1,5 шар,3893349,Нийтэлсэн: 2020-04-12 15:01,Zaluus horoolold 1uruu bair 22m2,32000000.0,Улаанбаатар,buyannemeh,500166,343,1
Паркет,1 тагттай,2018,Байхгүй,Вакум,5,Бүргэд,20.0,4,Лизинггүй,Баянзүрх,1,Сансар,3891878,Нийтэлсэн: 2020-04-12 09:22,1 өрөө байр,30000000.0,Улаанбаатар,Туяа,1531050,387,1
Мод,1 тагттай,1990,Байхгүй,Мод,4,Бүргэд,20.0,4,Лизинггүй,Орон нутаг,3,Бусад,3893492,Нийтэлсэн: 2020-04-12 15:39,Төв аймагт нэг өрөө байр 20м2,38000000.0,Төв,Мөнх,541731,34,1
